coverage_scope,source_table_number,release_id,period_code,period,period_end,estat_sid,taxonomy,aggregation_level,industry_code,industry_name,parent_major_code,parent_major_name,capital_size_code,capital_size_name,capex_including_current_oku_yen,capex_including_previous_oku_yen,capex_including_yoy_delta_oku_yen,capex_excluding_current_oku_yen,capex_excluding_previous_oku_yen,capex_excluding_yoy_delta_oku_yen,software_capex_current_oku_yen,software_capex_previous_oku_yen,software_capex_yoy_delta_oku_yen,software_capex_yoy_pct,software_capex_yoy_status,prior_base_status,is_direct_published_series,derivation_method,software_contribution_pct_to_all_net_change,software_contribution_status,prior_value_share_of_all_pct,prior_value_share_status,gross_positive_scope,gross_positive_yoy_delta_oku_yen,share_of_gross_positive_pct,positive_share_status
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,120,金属製品製造業,108,製造業,24,1億円以上 - 10億円未満,318.15,662.16,-344.01,297.26,628.71,-331.45000000000005,20.889999999999986,33.44999999999993,-12.559999999999945,-37.54857997010455,CALCULABLE,POSITIVE_BASE,False,capex_including_software minus capex_excluding_software; not a directly published series,-0.5165705637035098,CALCULABLE,0.16749454203136555,CALCULABLE,INDUSTRY_X_CAPITAL,4390.050000000003,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,120,金属製品製造業,108,製造業,25,10億円以上,660.67,532.18,128.49,599.74,485.2,114.54000000000002,60.92999999999995,46.97999999999996,13.949999999999989,29.69348659003832,CALCULABLE,POSITIVE_BASE,False,capex_including_software minus capex_excluding_software; not a directly published series,0.5737388028394894,CALCULABLE,0.2352434554449496,CALCULABLE,INDUSTRY_X_CAPITAL,4390.050000000003,0.3177640345781934,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY,154,はん用機械器具製造業,108,製造業,26,全規模,1133.02,972.27,160.75,1053.02,895.43,157.59000000000003,80.0,76.84000000000003,3.159999999999968,4.112441436751646,CALCULABLE,POSITIVE_BASE,False,capex_including_software minus capex_excluding_software; not a directly published series,0.12996520551776128,CALCULABLE,0.3847617521581513,CALCULABLE,INDUSTRY,3727.509999999996,0.08477509114663599,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,154,はん用機械器具製造業,108,製造業,19,1千万円以上 - 1億円未満,272.21,251.71,20.49999999999997,264.49,245.7,18.79000000000002,7.71999999999997,6.010000000000019,1.7099999999999511,28.45257903494085,CALCULABLE,POSITIVE_BASE,False,capex_including_software minus capex_excluding_software; not a directly published series,0.07032927260612902,CALCULABLE,0.03009393714823654,CALCULABLE,INDUSTRY_X_CAPITAL,4390.050000000003,0.03895172036764843,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,154,はん用機械器具製造業,108,製造業,24,1億円以上 - 10億円未満,199.88,195.0,4.8799999999999955,183.98,175.58,8.399999999999977,15.900000000000006,19.419999999999987,-3.519999999999982,-18.1256436663233,CALCULABLE,POSITIVE_BASE,False,capex_including_software minus capex_excluding_software; not a directly published series,-0.14477136817168415,CALCULABLE,0.09724197328099024,CALCULABLE,INDUSTRY_X_CAPITAL,4390.050000000003,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,154,はん用機械器具製造業,108,製造業,25,10億円以上,660.93,525.56,135.37,604.55,474.15,130.39999999999998,56.379999999999995,51.40999999999997,4.970000000000027,9.667379887181538,CALCULABLE,POSITIVE_BASE,False,capex_including_software minus capex_excluding_software; not a directly published series,0.2044073010833176,CALCULABLE,0.2574258417289242,CALCULABLE,INDUSTRY_X_CAPITAL,4390.050000000003,0.11321055568843234,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY,121,生産用機械器具製造業,108,製造業,26,全規模,3409.7,2960.85,448.8499999999999,2930.4,2526.53,403.8699999999999,479.2999999999997,434.3199999999997,44.98000000000002,10.356419230060787,CALCULABLE,POSITIVE_BASE,False,capex_including_software minus capex_excluding_software; not a directly published series,1.8499477671484064,CALCULABLE,2.1747751717507557,CALCULABLE,INDUSTRY,3727.509999999996,1.2067036708151035,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,121,生産用機械器具製造業,108,製造業,19,1千万円以上 - 1億円未満,623.03,474.79,148.23999999999995,554.67,461.02,93.64999999999998,68.36000000000001,13.770000000000039,54.589999999999975,396.4415395787932,CALCULABLE,POSITIVE_BASE,False,capex_including_software minus capex_excluding_software; not a directly published series,2.245190053548942,CALCULABLE,0.06895066797524409,CALCULABLE,INDUSTRY_X_CAPITAL,4390.050000000003,1.2434938098654897,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,121,生産用機械器具製造業,108,製造業,24,1億円以上 - 10億円未満,319.28,379.53,-60.25,290.21,352.06,-61.85000000000002,29.069999999999993,27.46999999999997,1.6000000000000227,5.8245358572989625,CALCULABLE,POSITIVE_BASE,False,capex_including_software minus capex_excluding_software; not a directly published series,0.0658051673507668,CALCULABLE,0.1375508242033368,CALCULABLE,INDUSTRY_X_CAPITAL,4390.050000000003,0.03644605414516968,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,121,生産用機械器具製造業,108,製造業,25,10億円以上,2467.39,2106.53,360.8599999999997,2085.52,1713.45,372.06999999999994,381.8699999999999,393.08000000000015,-11.210000000000264,-2.851836776228822,CALCULABLE,POSITIVE_BASE,False,capex_including_software minus capex_excluding_software; not a directly published series,-0.46104745375131423,CALCULABLE,1.9682736795721771,CALCULABLE,INDUSTRY_X_CAPITAL,4390.050000000003,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY,124,業務用機械器具製造業,108,製造業,26,全規模,2560.38,2800.1,-239.7199999999998,2070.53,2212.25,-141.7199999999998,489.8499999999999,587.8499999999999,-98.0,-16.67091945224122,CALCULABLE,POSITIVE_BASE,False,capex_including_software minus capex_excluding_software; not a directly published series,-4.03056650023441,CALCULABLE,2.9435475794660215,CALCULABLE,INDUSTRY,3727.509999999996,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,124,業務用機械器具製造業,108,製造業,19,1千万円以上 - 1億円未満,292.25,261.54,30.70999999999998,280.23,253.75,26.480000000000018,12.019999999999982,7.7900000000000205,4.229999999999961,54.30038510911361,CALCULABLE,POSITIVE_BASE,False,capex_including_software minus capex_excluding_software; not a directly published series,0.17397241118358567,CALCULABLE,0.03900695014721506,CALCULABLE,INDUSTRY_X_CAPITAL,4390.050000000003,0.0963542556462901,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,124,業務用機械器具製造業,108,製造業,24,1億円以上 - 10億円未満,308.05,205.17,102.88000000000002,220.26,162.08,58.17999999999998,87.79000000000002,43.089999999999975,44.700000000000045,103.73636574611295,CALCULABLE,POSITIVE_BASE,False,capex_including_software minus capex_excluding_software; not a directly published series,1.8384318628620235,CALCULABLE,0.2157650169247101,CALCULABLE,INDUSTRY_X_CAPITAL,4390.050000000003,1.0182116376806647,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,124,業務用機械器具製造業,108,製造業,25,10億円以上,1960.08,2333.39,-373.30999999999995,1570.04,1796.42,-226.3800000000001,390.03999999999996,536.9699999999998,-146.92999999999984,-27.36279494198929,CALCULABLE,POSITIVE_BASE,False,capex_including_software minus capex_excluding_software; not a directly published series,-6.042970774280012,CALCULABLE,2.688775612394096,CALCULABLE,INDUSTRY_X_CAPITAL,4390.050000000003,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY,122,電気機械器具製造業,108,製造業,26,全規模,4976.92,4104.94,871.9800000000005,4182.27,3379.38,802.8900000000003,794.6499999999996,725.5599999999995,69.09000000000015,9.522300016538976,CALCULABLE,POSITIVE_BASE,False,capex_including_software minus capex_excluding_software; not a directly published series,2.841549382665265,CALCULABLE,3.633104332325195,CALCULABLE,INDUSTRY,3727.509999999996,1.8535161542155545,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,122,電気機械器具製造業,108,製造業,19,1千万円以上 - 1億円未満,565.23,386.41,178.82,506.65,359.75,146.89999999999998,58.58000000000004,26.660000000000025,31.920000000000016,119.72993248312073,CALCULABLE,POSITIVE_BASE,False,capex_including_software minus capex_excluding_software; not a directly published series,1.3128130886477798,CALCULABLE,0.1334949025577345,CALCULABLE,INDUSTRY_X_CAPITAL,4390.050000000003,0.7270987801961252,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,122,電気機械器具製造業,108,製造業,24,1億円以上 - 10億円未満,1182.98,1196.42,-13.440000000000055,1026.02,1050.52,-24.5,156.96000000000004,145.9000000000001,11.059999999999945,7.580534612748413,CALCULABLE,POSITIVE_BASE,False,capex_including_software minus capex_excluding_software; not a directly published series,0.4548782193121668,CALCULABLE,0.7305666272758236,CALCULABLE,INDUSTRY_X_CAPITAL,4390.050000000003,0.2519333492784806,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,122,電気機械器具製造業,108,製造業,25,10億円以上,3228.71,2522.11,706.5999999999999,2649.6,1969.11,680.49,579.1100000000001,553.0000000000002,26.1099999999999,4.721518987341744,CALCULABLE,POSITIVE_BASE,False,capex_including_software minus capex_excluding_software; not a directly published series,1.0738580747053064,CALCULABLE,2.7690428024916405,CALCULABLE,INDUSTRY_X_CAPITAL,4390.050000000003,0.5947540460814771,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY,145,情報通信機械器具製造業,108,製造業,26,全規模,5287.12,6489.42,-1202.3000000000002,4267.52,5833.03,-1565.5099999999993,1019.5999999999995,656.3900000000003,363.2099999999991,55.33448102500023,CALCULABLE,POSITIVE_BASE,False,capex_including_software minus capex_excluding_software; not a directly published series,14.938184270919761,CALCULABLE,3.2867486530334324,CALCULABLE,INDUSTRY,3727.509999999996,9.74403824537022,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,145,情報通信機械器具製造業,108,製造業,19,1千万円以上 - 1億円未満,411.06,615.63,-204.57,393.06,598.27,-205.20999999999998,18.0,17.360000000000014,0.6399999999999864,3.6866359447003783,CALCULABLE,POSITIVE_BASE,False,capex_including_software minus capex_excluding_software; not a directly published series,0.026322066940305786,CALCULABLE,0.0869269132934085,CALCULABLE,INDUSTRY_X_CAPITAL,4390.050000000003,0.014578421658067355,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,145,情報通信機械器具製造業,108,製造業,24,1億円以上 - 10億円未満,980.9,1224.1,-243.19999999999993,848.6,1165.95,-317.35,132.29999999999995,58.149999999999864,74.15000000000009,127.51504729148797,CALCULABLE,POSITIVE_BASE,False,capex_including_software minus capex_excluding_software; not a directly published series,3.0496582244120596,CALCULABLE,0.29117511566887605,CALCULABLE,INDUSTRY_X_CAPITAL,4390.050000000003,1.6890468217901855,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,145,情報通信機械器具製造業,108,製造業,25,10億円以上,3895.16,4649.69,-754.5299999999997,3025.86,4068.81,-1042.9499999999998,869.2999999999997,580.8799999999997,288.4200000000001,49.65225175595651,CALCULABLE,POSITIVE_BASE,False,capex_including_software minus capex_excluding_software; not a directly published series,11.862203979567436,CALCULABLE,2.9086466240711437,CALCULABLE,INDUSTRY_X_CAPITAL,4390.050000000003,6.5698568353435585,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY,123,自動車・同附属品製造業,108,製造業,26,全規模,9965.27,11124.76,-1159.4899999999998,8815.32,10145.51,-1330.1900000000005,1149.9500000000007,979.25,170.70000000000073,17.431707939749884,CALCULABLE,POSITIVE_BASE,False,capex_including_software minus capex_excluding_software; not a directly published series,7.0205887917348635,CALCULABLE,4.9034089771065785,CALCULABLE,INDUSTRY,3727.509999999996,4.579464575547776,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,123,自動車・同附属品製造業,108,製造業,19,1千万円以上 - 1億円未満,687.24,596.01,91.23000000000002,674.52,566.35,108.16999999999996,12.720000000000027,29.659999999999968,-16.93999999999994,-57.11395819285219,CALCULABLE,POSITIVE_BASE,False,capex_including_software minus capex_excluding_software; not a directly published series,-0.6967122093262312,CALCULABLE,0.14851683457848452,CALCULABLE,INDUSTRY_X_CAPITAL,4390.050000000003,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,123,自動車・同附属品製造業,108,製造業,24,1億円以上 - 10億円未満,801.85,913.15,-111.29999999999995,775.9,865.88,-89.98000000000002,25.950000000000045,47.26999999999998,-21.319999999999936,-45.102602073196415,CALCULABLE,POSITIVE_BASE,False,capex_including_software minus capex_excluding_software; not a directly published series,-0.8768538549489526,CALCULABLE,0.23669557554028886,CALCULABLE,INDUSTRY_X_CAPITAL,4390.050000000003,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,123,自動車・同附属品製造業,108,製造業,25,10億円以上,8476.18,9615.6,-1139.42,7364.9,8713.28,-1348.380000000001,1111.2800000000007,902.3199999999997,208.96000000000095,23.158081390194283,CALCULABLE,POSITIVE_BASE,False,capex_including_software minus capex_excluding_software; not a directly published series,8.594154856010062,CALCULABLE,4.518196566987803,CALCULABLE,INDUSTRY_X_CAPITAL,4390.050000000003,4.759854671359114,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY,125,その他の輸送用機械器具製造業,108,製造業,26,全規模,1057.38,802.56,254.82000000000016,991.61,730.03,261.58000000000004,65.7700000000001,72.52999999999997,-6.759999999999877,-9.320281262925523,CALCULABLE,POSITIVE_BASE,False,capex_including_software minus capex_excluding_software; not a directly published series,-0.27802683205698075,CALCULABLE,0.3631802431550064,CALCULABLE,INDUSTRY,3727.509999999996,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,125,その他の輸送用機械器具製造業,108,製造業,19,1千万円以上 - 1億円未満,122.46,74.32,48.14,117.92,72.03,45.89,4.539999999999992,2.289999999999992,2.25,98.25327510917066,CALCULABLE,POSITIVE_BASE,False,capex_including_software minus capex_excluding_software; not a directly published series,0.09253851658701451,CALCULABLE,0.011466741442506026,CALCULABLE,INDUSTRY_X_CAPITAL,4390.050000000003,0.05125226364164414,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,125,その他の輸送用機械器具製造業,108,製造業,24,1億円以上 - 10億円未満,249.58,163.34,86.24000000000001,238.71,156.97,81.74000000000001,10.870000000000005,6.3700000000000045,4.5,70.64364207221345,CALCULABLE,POSITIVE_BASE,False,capex_including_software minus capex_excluding_software; not a directly published series,0.18507703317402902,CALCULABLE,0.0318965689907265,CALCULABLE,INDUSTRY_X_CAPITAL,4390.050000000003,0.10250452728328828,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,125,その他の輸送用機械器具製造業,108,製造業,25,10億円以上,685.34,564.9,120.44000000000005,634.98,501.03,133.95000000000005,50.360000000000014,63.870000000000005,-13.509999999999991,-21.15234069203067,CALCULABLE,POSITIVE_BASE,False,capex_including_software minus capex_excluding_software; not a directly published series,-0.5556423818180289,CALCULABLE,0.319816932721774,CALCULABLE,INDUSTRY_X_CAPITAL,4390.050000000003,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY,126,その他の製造業,108,製造業,26,全規模,4662.33,4947.96,-285.6300000000001,4043.26,4149.75,-106.48999999999978,619.0699999999997,798.21,-179.14000000000033,-22.44271557610157,CALCULABLE,POSITIVE_BASE,False,capex_including_software minus capex_excluding_software; not a directly published series,-7.367711049510138,CALCULABLE,3.9968854527610334,CALCULABLE,INDUSTRY,3727.509999999996,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,126,その他の製造業,108,製造業,19,1千万円以上 - 1億円未満,1301.64,1593.87,-292.2299999999998,995.19,1557.16,-561.97,306.45000000000005,36.70999999999981,269.74000000000024,734.7861618087759,CALCULABLE,POSITIVE_BASE,False,capex_including_software minus capex_excluding_software; not a directly published series,11.09392865074725,CALCULABLE,0.18381837482724694,CALCULABLE,INDUSTRY_X_CAPITAL,4390.050000000003,6.1443491531987116,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,126,その他の製造業,108,製造業,24,1億円以上 - 10億円未満,1374.75,1319.18,55.569999999999936,1302.43,1194.03,108.40000000000009,72.31999999999994,125.15000000000009,-52.830000000000155,-42.21334398721544,CALCULABLE,POSITIVE_BASE,False,capex_including_software minus capex_excluding_software; not a directly published series,-2.172804369463107,CALCULABLE,0.6266649307989672,CALCULABLE,INDUSTRY_X_CAPITAL,4390.050000000003,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,126,その他の製造業,108,製造業,25,10億円以上,1985.94,2034.91,-48.97000000000003,1745.64,1398.56,347.08000000000015,240.29999999999995,636.3500000000001,-396.0500000000002,-62.237762237762254,CALCULABLE,POSITIVE_BASE,False,capex_including_software minus capex_excluding_software; not a directly published series,-16.28883533079427,CALCULABLE,3.1864021471348196,CALCULABLE,INDUSTRY_X_CAPITAL,4390.050000000003,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY,101,農業、林業,105,農林水産業(集約),26,全規模,282.64,406.72,-124.08000000000004,268.53,402.42,-133.89000000000004,14.110000000000014,4.300000000000011,9.810000000000002,228.1395348837204,CALCULABLE,POSITIVE_BASE,False,capex_including_software minus capex_excluding_software; not a directly published series,0.4034679323193834,CALCULABLE,0.021531435896408824,CALCULABLE,INDUSTRY,3727.509999999996,0.2631783684014265,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,101,農業、林業,105,農林水産業(集約),19,1千万円以上 - 1億円未満,202.34,241.48,-39.139999999999986,188.82,239.52,-50.70000000000002,13.52000000000001,1.9599999999999795,11.56000000000003,589.7959183673547,CALCULABLE,POSITIVE_BASE,False,capex_including_software minus capex_excluding_software; not a directly published series,0.47544233410928466,CALCULABLE,0.009814328920223431,CALCULABLE,INDUSTRY_X_CAPITAL,4390.050000000003,0.2633227411988479,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,101,農業、林業,105,農林水産業(集約),24,1億円以上 - 10億円未満,49.01,115.39,-66.38,48.97,114.55,-65.58,0.03999999999999915,0.8400000000000034,-0.7999999999999972,-95.23809523809535,CALCULABLE,POSITIVE_BASE,False,capex_including_software minus capex_excluding_software; not a directly published series,-0.03290258367538282,CALCULABLE,0.004206140965810103,CALCULABLE,INDUSTRY_X_CAPITAL,4390.050000000003,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,101,農業、林業,105,農林水産業(集約),25,10億円以上,31.29,49.85,-18.560000000000002,30.74,48.35,-17.610000000000003,0.5500000000000007,1.5,-0.9499999999999993,-63.333333333333286,CALCULABLE,POSITIVE_BASE,False,capex_including_software minus capex_excluding_software; not a directly published series,-0.03907181811451721,CALCULABLE,0.007510966010375151,CALCULABLE,INDUSTRY_X_CAPITAL,4390.050000000003,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY,103,漁業,105,農林水産業(集約),26,全規模,203.81,147.88,55.93000000000001,202.07,147.28,54.78999999999999,1.740000000000009,0.5999999999999943,1.1400000000000148,190.00000000000426,CALCULABLE,POSITIVE_BASE,False,capex_including_software minus capex_excluding_software; not a directly published series,0.04688618173742129,CALCULABLE,0.0030043864041500324,CALCULABLE,INDUSTRY,3727.509999999996,0.03058341895796432,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,103,漁業,105,農林水産業(集約),19,1千万円以上 - 1億円未満,98.34,85.57,12.77000000000001,98.06,85.57,12.490000000000009,0.28000000000000114,0.0,0.28000000000000114,,ZERO_DERIVED_BASE_NOT_CALCULABLE,ZERO_BASE,False,capex_including_software minus capex_excluding_software; not a directly published series,0.011515904286384075,CALCULABLE,0.0,CALCULABLE,INDUSTRY_X_CAPITAL,4390.050000000003,0.006378059475404629,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,103,漁業,105,農林水産業(集約),24,1億円以上 - 10億円未満,103.45,52.64,50.81,102.35,52.62,49.73,1.1000000000000085,0.020000000000003126,1.0800000000000054,5399.999999999183,CALCULABLE,POSITIVE_BASE,False,capex_including_software minus capex_excluding_software; not a directly published series,0.044418487961767186,CALCULABLE,0.00010014621347168435,CALCULABLE,INDUSTRY_X_CAPITAL,4390.050000000003,0.02460108654798931,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,103,漁業,105,農林水産業(集約),25,10億円以上,2.02,9.67,-7.65,1.66,9.09,-7.43,0.3600000000000001,0.5800000000000001,-0.22000000000000064,-37.931034482758605,CALCULABLE,POSITIVE_BASE,False,capex_including_software minus capex_excluding_software; not a directly published series,-0.009048210510730334,CALCULABLE,0.0029042401906783926,CALCULABLE,INDUSTRY_X_CAPITAL,4390.050000000003,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY,106,鉱業、採石業、砂利採取業,106,鉱業、採石業、砂利採取業,26,全規模,525.24,366.62,158.62,523.34,346.15,177.19000000000005,1.8999999999999773,20.470000000000027,-18.57000000000005,-90.71812408402553,CALCULABLE,POSITIVE_BASE,False,capex_including_software minus capex_excluding_software; not a directly published series,-0.7637512235648285,CALCULABLE,0.10249964948825303,CALCULABLE,INDUSTRY,3727.509999999996,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,106,鉱業、採石業、砂利採取業,106,鉱業、採石業、砂利採取業,19,1千万円以上 - 1億円未満,187.78,165.46,22.319999999999993,187.18,164.8,22.379999999999995,0.5999999999999943,0.6599999999999966,-0.060000000000002274,-9.090909090909483,CALCULABLE,POSITIVE_BASE,False,capex_including_software minus capex_excluding_software; not a directly published series,-0.0024676937756538137,CALCULABLE,0.00330482504456505,CALCULABLE,INDUSTRY_X_CAPITAL,4390.050000000003,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,106,鉱業、採石業、砂利採取業,106,鉱業、採石業、砂利採取業,24,1億円以上 - 10億円未満,75.02,31.7,43.31999999999999,74.34,31.51,42.83,0.6799999999999926,0.18999999999999773,0.4899999999999949,257.89473684210566,CALCULABLE,POSITIVE_BASE,False,capex_including_software minus capex_excluding_software; not a directly published series,0.02015283250117184,CALCULABLE,0.0009513890279808411,CALCULABLE,INDUSTRY_X_CAPITAL,4390.050000000003,0.01116160408195794,CALCULABLE
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,106,鉱業、採石業、砂利採取業,106,鉱業、採石業、砂利採取業,25,10億円以上,262.44,169.46,92.97999999999999,261.82,149.84,111.97999999999999,0.6200000000000045,19.620000000000005,-19.0,-96.8399592252803,CALCULABLE,POSITIVE_BASE,False,capex_including_software minus capex_excluding_software; not a directly published series,-0.7814363622903447,CALCULABLE,0.09824343541570701,CALCULABLE,INDUSTRY_X_CAPITAL,4390.050000000003,0.0,NON_POSITIVE_COMPONENT
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY,107,建設業,107,建設業,26,全規模,6692.58,6774.43,-81.85000000000036,5936.33,6164.66,-228.32999999999993,756.25,609.7700000000004,146.47999999999956,24.022172294471588,CALCULABLE,POSITIVE_BASE,False,capex_including_software minus capex_excluding_software; not a directly published series,6.0244630709625975,CALCULABLE,3.053307829430973,CALCULABLE,INDUSTRY,3727.509999999996,3.9297010604934584,CALCULABLE
