coverage_scope,source_table_number,release_id,period_code,period,period_end,estat_sid,taxonomy,aggregation_level,industry_code,industry_name,parent_major_code,parent_major_name,capital_size_code,capital_size_name,ordinary_profit_current_oku_yen,ordinary_profit_previous_oku_yen,ordinary_profit_yoy_delta_oku_yen,operating_profit_current_oku_yen,operating_profit_previous_oku_yen,operating_profit_yoy_delta_oku_yen,net_non_operating_gap_current_oku_yen,net_non_operating_gap_previous_oku_yen,net_non_operating_gap_yoy_delta_oku_yen,gap_delta_share_of_ordinary_delta_pct,gap_share_status,ordinary_profit_transition_yoy,interpretation_note
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,124,業務用機械器具製造業,108,製造業,24,1億円以上 - 10億円未満,495.46,618.97,-123.51000000000005,457.86,646.18,-188.31999999999994,37.599999999999966,-27.209999999999923,64.80999999999989,-52.47348392842673,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,124,業務用機械器具製造業,108,製造業,25,10億円以上,5750.18,6305.79,-555.6099999999997,2394.04,1868.81,525.23,3356.1400000000003,4436.98,-1080.8399999999992,194.53213585068661,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY,122,電気機械器具製造業,108,製造業,26,全規模,12122.52,8516.0,3606.5200000000004,9511.54,7099.9,2411.6400000000012,2610.9799999999996,1416.1000000000004,1194.8799999999992,33.13110699510883,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,122,電気機械器具製造業,108,製造業,19,1千万円以上 - 1億円未満,2007.82,1097.46,910.3599999999999,1801.95,974.45,827.5,205.8699999999999,123.00999999999999,82.8599999999999,9.101893756316173,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,122,電気機械器具製造業,108,製造業,24,1億円以上 - 10億円未満,-112.83,298.11,-410.94,486.61,203.05,283.56,-599.44,95.06,-694.5,,ORDINARY_PROFIT_SIGN_TRANSITION,PROFIT_TO_LOSS,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,122,電気機械器具製造業,108,製造業,25,10億円以上,10227.53,7120.43,3107.1000000000004,7222.98,5922.4,1300.58,3004.550000000001,1198.0300000000007,1806.5200000000004,58.14167551736347,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY,145,情報通信機械器具製造業,108,製造業,26,全規模,24928.93,9075.79,15853.14,20366.6,8565.19,11801.409999999998,4562.330000000002,510.60000000000036,4051.7300000000014,25.557902093843882,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,145,情報通信機械器具製造業,108,製造業,19,1千万円以上 - 1億円未満,1969.36,1073.84,895.52,1879.0,901.47,977.53,90.3599999999999,172.3699999999999,-82.00999999999999,-9.15780775415401,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,145,情報通信機械器具製造業,108,製造業,24,1億円以上 - 10億円未満,1204.72,350.79,853.9300000000001,1074.16,343.57,730.5900000000001,130.55999999999995,7.220000000000027,123.33999999999992,14.443806869415516,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,145,情報通信機械器具製造業,108,製造業,25,10億円以上,21754.85,7651.16,14103.689999999999,17413.44,7320.15,10093.289999999999,4341.41,331.0100000000002,4010.3999999999996,28.43511166226711,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY,123,自動車・同附属品製造業,108,製造業,26,全規模,13655.62,12115.14,1540.4800000000014,7028.34,7914.52,-886.1800000000003,6627.280000000001,4200.619999999999,2426.6600000000017,157.52622559202322,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,123,自動車・同附属品製造業,108,製造業,19,1千万円以上 - 1億円未満,1309.77,854.04,455.73,1061.25,756.98,304.27,248.51999999999998,97.05999999999995,151.46000000000004,33.23459065674852,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,123,自動車・同附属品製造業,108,製造業,24,1億円以上 - 10億円未満,1027.88,512.68,515.2000000000002,924.06,830.1,93.95999999999992,103.82000000000016,-317.4200000000001,421.24000000000024,81.76242236024846,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,123,自動車・同附属品製造業,108,製造業,25,10億円以上,11317.97,10748.42,569.5499999999993,5043.03,6327.44,-1284.4099999999999,6274.94,4420.9800000000005,1853.9599999999991,325.51312439645363,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY,125,その他の輸送用機械器具製造業,108,製造業,26,全規模,2750.93,1690.86,1060.07,2055.81,1349.63,706.1799999999998,695.1199999999999,341.2299999999998,353.8900000000001,33.38364447630818,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,125,その他の輸送用機械器具製造業,108,製造業,19,1千万円以上 - 1億円未満,823.73,551.43,272.30000000000007,847.81,497.15,350.65999999999997,-24.079999999999927,54.27999999999997,-78.3599999999999,-28.777084098420815,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,125,その他の輸送用機械器具製造業,108,製造業,24,1億円以上 - 10億円未満,205.84,-1.88,207.72,192.1,24.25,167.85,13.740000000000009,-26.13,39.870000000000005,,NEGATIVE_PRIOR_ORDINARY_PROFIT,LOSS_TO_PROFIT,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,125,その他の輸送用機械器具製造業,108,製造業,25,10億円以上,1721.36,1141.31,580.05,1015.9,828.23,187.66999999999996,705.4599999999999,313.0799999999999,392.38,67.64589259546592,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY,126,その他の製造業,108,製造業,26,全規模,9401.6,7107.02,2294.58,6836.25,4006.45,2829.8,2565.3500000000004,3100.5700000000006,-535.2200000000003,-23.32540159854964,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,126,その他の製造業,108,製造業,19,1千万円以上 - 1億円未満,3132.85,2548.96,583.8899999999999,2890.47,1893.21,997.2599999999998,242.3800000000001,655.75,-413.3699999999999,-70.79586908493037,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,126,その他の製造業,108,製造業,24,1億円以上 - 10億円未満,1663.16,1251.16,412.0,1233.61,384.7,848.9099999999999,429.5500000000002,866.46,-436.90999999999985,-106.04611650485434,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,126,その他の製造業,108,製造業,25,10億円以上,4605.59,3306.9,1298.69,2712.17,1728.54,983.6300000000001,1893.42,1578.3600000000001,315.05999999999995,24.25983106053022,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY,101,農業、林業,105,農林水産業(集約),26,全規模,552.84,135.48,417.36,249.44,-67.23,316.67,303.40000000000003,202.70999999999998,100.69000000000005,24.12545524247653,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,101,農業、林業,105,農林水産業(集約),19,1千万円以上 - 1億円未満,570.22,82.46,487.76000000000005,280.91,-116.33,397.24,289.31,198.79,90.52000000000001,18.558307364277514,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,101,農業、林業,105,農林水産業(集約),24,1億円以上 - 10億円未満,-56.99,-3.02,-53.97,-66.91,-7.96,-58.949999999999996,9.919999999999995,4.9399999999999995,4.979999999999995,,NEGATIVE_PRIOR_ORDINARY_PROFIT,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,101,農業、林業,105,農林水産業(集約),25,10億円以上,39.61,56.04,-16.43,35.44,57.06,-21.620000000000005,4.170000000000002,-1.0200000000000031,5.190000000000005,-31.5885575167377,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY,103,漁業,105,農林水産業(集約),26,全規模,134.72,36.23,98.49000000000001,48.53,-58.18,106.71000000000001,86.19,94.41,-8.219999999999999,-8.34602497715504,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,103,漁業,105,農林水産業(集約),19,1千万円以上 - 1億円未満,131.29,29.99,101.3,50.64,-55.18,105.82,80.64999999999999,85.17,-4.52000000000001,-4.461994076999023,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,103,漁業,105,農林水産業(集約),24,1億円以上 - 10億円未満,-9.43,-0.7,-8.73,-15.42,-10.16,-5.26,5.99,9.46,-3.4700000000000006,,NEGATIVE_PRIOR_ORDINARY_PROFIT,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,103,漁業,105,農林水産業(集約),25,10億円以上,12.86,6.94,5.919999999999999,13.31,7.16,6.15,-0.45000000000000107,-0.21999999999999975,-0.23000000000000131,-3.8851351351351577,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY,106,鉱業、採石業、砂利採取業,106,鉱業、採石業、砂利採取業,26,全規模,1537.53,1748.7,-211.17000000000007,950.42,1918.17,-967.7500000000001,587.11,-169.47000000000003,756.58,-358.2800587204621,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,106,鉱業、採石業、砂利採取業,106,鉱業、採石業、砂利採取業,19,1千万円以上 - 1億円未満,322.07,184.41,137.66,283.2,151.11,132.08999999999997,38.870000000000005,33.29999999999998,5.570000000000022,4.0462007845416395,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,106,鉱業、採石業、砂利採取業,106,鉱業、採石業、砂利採取業,24,1億円以上 - 10億円未満,156.24,117.76,38.480000000000004,121.79,113.31,8.480000000000004,34.45,4.450000000000003,30.0,77.96257796257795,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,106,鉱業、採石業、砂利採取業,106,鉱業、採石業、砂利採取業,25,10億円以上,1059.22,1446.53,-387.30999999999995,545.43,1653.75,-1108.3200000000002,513.7900000000001,-207.22000000000003,721.0100000000001,-186.1583744287522,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY,107,建設業,107,建設業,26,全規模,39942.71,42455.59,-2512.8799999999974,37579.29,40905.71,-3326.4199999999983,2363.4199999999983,1549.8799999999974,813.5400000000009,-32.374805004616285,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,107,建設業,107,建設業,19,1千万円以上 - 1億円未満,23727.72,27928.24,-4200.52,22195.86,26459.19,-4263.329999999998,1531.8600000000006,1469.050000000003,62.80999999999767,-1.4952910592021385,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,107,建設業,107,建設業,24,1億円以上 - 10億円未満,5695.3,5783.27,-87.97000000000025,5555.02,5886.15,-331.1299999999992,140.27999999999975,-102.8799999999992,243.15999999999894,-276.41241332272165,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,107,建設業,107,建設業,25,10億円以上,10519.69,8744.08,1775.6100000000006,9828.41,8560.37,1268.039999999999,691.2800000000007,183.70999999999913,507.5700000000015,28.585669150320246,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY,135,電気業,135,電気業,26,全規模,-154.36,1877.39,-2031.75,939.62,2504.53,-1564.9100000000003,-1093.98,-627.1400000000001,-466.8399999999999,,ORDINARY_PROFIT_SIGN_TRANSITION,PROFIT_TO_LOSS,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,135,電気業,135,電気業,19,1千万円以上 - 1億円未満,198.3,-63.87,262.17,255.46,-54.58,310.04,-57.16,-9.29,-47.87,,NEGATIVE_PRIOR_ORDINARY_PROFIT,LOSS_TO_PROFIT,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,135,電気業,135,電気業,24,1億円以上 - 10億円未満,508.11,744.28,-236.16999999999996,615.4,791.56,-176.15999999999997,-107.28999999999996,-47.27999999999997,-60.00999999999999,25.409662531227507,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,135,電気業,135,電気業,25,10億円以上,-860.77,1196.98,-2057.75,68.76,1767.55,-1698.79,-929.53,-570.5699999999999,-358.96000000000004,,ORDINARY_PROFIT_SIGN_TRANSITION,PROFIT_TO_LOSS,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY,136,ガス・熱供給・水道業,136,ガス・熱供給・水道業,26,全規模,933.41,1238.06,-304.65,912.21,1234.93,-322.72,21.199999999999932,3.1299999999998818,18.07000000000005,-5.9313966847201876,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,136,ガス・熱供給・水道業,136,ガス・熱供給・水道業,19,1千万円以上 - 1億円未満,85.47,72.78,12.689999999999998,81.56,67.21,14.350000000000009,3.9099999999999966,5.570000000000007,-1.6600000000000108,-13.081166272655723,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,136,ガス・熱供給・水道業,136,ガス・熱供給・水道業,24,1億円以上 - 10億円未満,277.13,153.88,123.25,264.79,148.51,116.28000000000003,12.339999999999975,5.3700000000000045,6.96999999999997,5.655172413793079,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,136,ガス・熱供給・水道業,136,ガス・熱供給・水道業,25,10億円以上,570.81,1011.4,-440.59000000000003,565.86,1019.21,-453.35,4.949999999999932,-7.810000000000059,12.759999999999991,-2.8961165709616625,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY,142,情報通信業,142,情報通信業,26,全規模,23103.3,23062.11,41.18999999999869,20832.23,19154.29,1677.9399999999987,2271.0699999999997,3907.8199999999997,-1636.75,-3973.658655013479,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,142,情報通信業,142,情報通信業,19,1千万円以上 - 1億円未満,1243.82,2397.15,-1153.3300000000002,965.7,2847.73,-1882.03,278.1199999999999,-450.5799999999999,728.6999999999998,-63.18226353255354,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,142,情報通信業,142,情報通信業,24,1億円以上 - 10億円未満,8911.74,8464.12,447.619999999999,8764.28,6472.6,2291.6800000000003,147.45999999999913,1991.5200000000004,-1844.0600000000013,-411.96997453197037,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,142,情報通信業,142,情報通信業,25,10億円以上,12947.74,12200.84,746.8999999999996,11102.25,9833.96,1268.2900000000009,1845.4899999999998,2366.880000000001,-521.3900000000012,-69.80720310617238,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY,131,陸運業,134,運輸業、郵便業(集約),26,全規模,4276.09,2820.72,1455.3700000000003,4206.1,2738.81,1467.2900000000004,69.98999999999978,81.90999999999985,-11.920000000000073,-0.8190357091323904,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,131,陸運業,134,運輸業、郵便業(集約),19,1千万円以上 - 1億円未満,1917.87,1679.3,238.56999999999994,1684.23,1475.76,208.47000000000003,233.63999999999987,203.53999999999996,30.09999999999991,12.616842017018032,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,131,陸運業,134,運輸業、郵便業(集約),24,1億円以上 - 10億円未満,864.07,278.76,585.3100000000001,816.09,260.2,555.8900000000001,47.98000000000002,18.560000000000002,29.420000000000016,5.0263962686439685,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,131,陸運業,134,運輸業、郵便業(集約),25,10億円以上,1494.15,862.66,631.4900000000001,1705.78,1002.85,702.93,-211.62999999999988,-140.19000000000005,-71.43999999999983,-11.312926570491982,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY,132,水運業,134,運輸業、郵便業(集約),26,全規模,1023.47,1256.13,-232.66000000000008,785.0,768.91,16.090000000000032,238.47000000000003,487.22000000000014,-248.7500000000001,106.91567093613,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,132,水運業,134,運輸業、郵便業(集約),19,1千万円以上 - 1億円未満,292.56,783.82,-491.26000000000005,222.64,383.63,-160.99,69.92000000000002,400.19000000000005,-330.27000000000004,67.22916581850751,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,132,水運業,134,運輸業、郵便業(集約),24,1億円以上 - 10億円未満,200.79,28.63,172.16,151.43,-39.73,191.16,49.359999999999985,68.36,-19.000000000000014,-11.03624535315986,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
EXCL_FINANCE_INSURANCE,1,2026Q1,20261,2026年1 - 3 月,2026-03-31,0003060191,leaf,INDUSTRY_X_CAPITAL,132,水運業,134,運輸業、郵便業(集約),25,10億円以上,530.12,443.68,86.44,410.93,425.01,-14.079999999999984,119.19,18.670000000000016,100.51999999999998,116.28875520592317,CALCULABLE,NO_SIGN_CHANGE,"ordinary_profit minus operating_profit; may contain net interest, dividends, FX, equity-method and other non-operating items"
