period_code,period_label,industry_code,industry_name,capital_size_code,capital_size_name,is_all_industry,is_major_industry,is_leaf_industry,parent_major_code,component_order,component_id,component_label_ja,profit_impact_label_ja,accounting_sign,current_oku_yen,lag4_oku_yen,source_yoy_delta_oku_yen,profit_impact_yoy_oku_yen,profit_impact_sign,signed_share_of_net_gap_delta_pct,calculation_status,interpretation_guardrail,operating_profit_oku_yen,operating_profit_lag4_oku_yen,operating_profit_yoy_delta_oku_yen,ordinary_profit_oku_yen,ordinary_profit_lag4_oku_yen,ordinary_profit_yoy_delta_oku_yen,anchor_gap_oku_yen,anchor_gap_lag4_oku_yen,anchor_gap_yoy_delta_oku_yen,component_gap_oku_yen,component_gap_lag4_oku_yen,component_gap_yoy_delta_oku_yen,profit_impact_sum_yoy_oku_yen,yoy_identity_residual_oku_yen,identity_status,yoy_identity_status,source_delta_public_rounded_oku_yen,profit_impact_public_rounded_oku_yen,public_rounded_component_sum_oku_yen,other_nonoperating_causal_interpretation,continuing_sample_size_limitation,profit_standard_error_limitation,continuing_margin_interpretation
20261,2026年1 - 3 月,118,鉄鋼業,24,1億円以上 - 10億円未満,False,False,True,108,2,other_non_operating_income,その他の営業外収益,その他の営業外収益の前年差による利益影響,1,26.55,49.88,-23.330000000000002,-23.330000000000002,REDUCES_PROFIT_CHANGE,100.90830449827001,CALCULABLE,原因は統計だけでは特定しない,170.1,201.8,-31.700000000000017,182.91,237.73,-54.81999999999999,12.810000000000002,35.92999999999998,-23.119999999999976,12.81,35.93000000000001,-23.120000000000005,-23.120000000000005,-2.842170943040401e-14,PASS,PASS,-23.0,-23.0,-23.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,118,鉄鋼業,24,1億円以上 - 10億円未満,False,False,True,108,3,interest_expense,支払利息等,支払利息等の前年差による利益影響,-1,9.21,7.22,1.990000000000001,-1.990000000000001,REDUCES_PROFIT_CHANGE,8.607266435986173,CALCULABLE,会計的な利益影響であり因果を示さない,170.1,201.8,-31.700000000000017,182.91,237.73,-54.81999999999999,12.810000000000002,35.92999999999998,-23.119999999999976,12.81,35.93000000000001,-23.120000000000005,-23.120000000000005,-2.842170943040401e-14,PASS,PASS,2.0,-2.0,-23.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,118,鉄鋼業,24,1億円以上 - 10億円未満,False,False,True,108,4,other_non_operating_expense,その他の営業外費用,その他の営業外費用の前年差による利益影響,-1,13.09,14.2,-1.1099999999999994,1.1099999999999994,INCREASES_PROFIT_CHANGE,-4.80103806228374,CALCULABLE,会計的な利益影響であり因果を示さない,170.1,201.8,-31.700000000000017,182.91,237.73,-54.81999999999999,12.810000000000002,35.92999999999998,-23.119999999999976,12.81,35.93000000000001,-23.120000000000005,-23.120000000000005,-2.842170943040401e-14,PASS,PASS,-1.0,1.0,-23.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,118,鉄鋼業,25,10億円以上,False,False,True,108,1,interest_and_dividend_income,受取利息等,受取利息等の前年差による利益影響,1,753.73,225.13,528.6,528.6,INCREASES_PROFIT_CHANGE,129.15994722181497,CALCULABLE,会計的な利益影響であり因果を示さない,871.1,1052.35,-181.2499999999999,1028.94,800.93,228.0100000000001,157.84000000000003,-251.41999999999996,409.26,157.84000000000003,-251.42,409.26,409.26,0.0,PASS,PASS,529.0,529.0,410.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,118,鉄鋼業,25,10億円以上,False,False,True,108,2,other_non_operating_income,その他の営業外収益,その他の営業外収益の前年差による利益影響,1,384.98,294.1,90.88,90.88,INCREASES_PROFIT_CHANGE,22.20593265894541,CALCULABLE,原因は統計だけでは特定しない,871.1,1052.35,-181.2499999999999,1028.94,800.93,228.0100000000001,157.84000000000003,-251.41999999999996,409.26,157.84000000000003,-251.42,409.26,409.26,0.0,PASS,PASS,91.0,91.0,410.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,118,鉄鋼業,25,10億円以上,False,False,True,108,3,interest_expense,支払利息等,支払利息等の前年差による利益影響,-1,272.87,155.66,117.21000000000001,-117.21000000000001,REDUCES_PROFIT_CHANGE,-28.63949567512095,CALCULABLE,会計的な利益影響であり因果を示さない,871.1,1052.35,-181.2499999999999,1028.94,800.93,228.0100000000001,157.84000000000003,-251.41999999999996,409.26,157.84000000000003,-251.42,409.26,409.26,0.0,PASS,PASS,117.0,-117.0,410.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,118,鉄鋼業,25,10億円以上,False,False,True,108,4,other_non_operating_expense,その他の営業外費用,その他の営業外費用の前年差による利益影響,-1,708.0,614.99,93.00999999999999,-93.00999999999999,REDUCES_PROFIT_CHANGE,-22.726384205639445,CALCULABLE,会計的な利益影響であり因果を示さない,871.1,1052.35,-181.2499999999999,1028.94,800.93,228.0100000000001,157.84000000000003,-251.41999999999996,409.26,157.84000000000003,-251.42,409.26,409.26,0.0,PASS,PASS,93.0,-93.0,410.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,118,鉄鋼業,26,全規模,False,False,True,108,1,interest_and_dividend_income,受取利息等,受取利息等の前年差による利益影響,1,778.99,235.3,543.69,543.69,INCREASES_PROFIT_CHANGE,136.26998847060003,CALCULABLE,会計的な利益影響であり因果を示さない,1643.92,1508.89,135.02999999999997,1872.55,1338.54,534.01,228.62999999999988,-170.35000000000014,398.98,228.63000000000005,-170.35,398.98,398.98000000000013,1.1368683772161603e-13,PASS,PASS,544.0,544.0,399.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,118,鉄鋼業,26,全規模,False,False,True,108,2,other_non_operating_income,その他の営業外収益,その他の営業外収益の前年差による利益影響,1,504.37,421.95,82.42000000000002,82.42000000000002,INCREASES_PROFIT_CHANGE,20.657677076545195,CALCULABLE,原因は統計だけでは特定しない,1643.92,1508.89,135.02999999999997,1872.55,1338.54,534.01,228.62999999999988,-170.35000000000014,398.98,228.63000000000005,-170.35,398.98,398.98000000000013,1.1368683772161603e-13,PASS,PASS,82.0,82.0,399.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,118,鉄鋼業,26,全規模,False,False,True,108,3,interest_expense,支払利息等,支払利息等の前年差による利益影響,-1,314.19,188.21,125.97999999999999,-125.97999999999999,REDUCES_PROFIT_CHANGE,-31.57551756980299,CALCULABLE,会計的な利益影響であり因果を示さない,1643.92,1508.89,135.02999999999997,1872.55,1338.54,534.01,228.62999999999988,-170.35000000000014,398.98,228.63000000000005,-170.35,398.98,398.98000000000013,1.1368683772161603e-13,PASS,PASS,126.0,-126.0,399.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,118,鉄鋼業,26,全規模,False,False,True,108,4,other_non_operating_expense,その他の営業外費用,その他の営業外費用の前年差による利益影響,-1,740.54,639.39,101.14999999999998,-101.14999999999998,REDUCES_PROFIT_CHANGE,-25.352147977342216,CALCULABLE,会計的な利益影響であり因果を示さない,1643.92,1508.89,135.02999999999997,1872.55,1338.54,534.01,228.62999999999988,-170.35000000000014,398.98,228.63000000000005,-170.35,398.98,398.98000000000013,1.1368683772161603e-13,PASS,PASS,101.0,-101.0,399.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,119,非鉄金属製造業,19,1千万円以上 - 1億円未満,False,False,True,108,1,interest_and_dividend_income,受取利息等,受取利息等の前年差による利益影響,1,6.01,4.7,1.3099999999999996,1.3099999999999996,INCREASES_PROFIT_CHANGE,10.633116883116873,CALCULABLE,会計的な利益影響であり因果を示さない,244.12,124.14,119.98,282.42,150.12,132.3,38.30000000000001,25.980000000000004,12.320000000000007,38.300000000000004,25.979999999999997,12.320000000000007,12.320000000000004,-3.552713678800501e-15,PASS,PASS,1.0,1.0,13.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,119,非鉄金属製造業,19,1千万円以上 - 1億円未満,False,False,True,108,2,other_non_operating_income,その他の営業外収益,その他の営業外収益の前年差による利益影響,1,70.45,53.76,16.690000000000005,16.690000000000005,INCREASES_PROFIT_CHANGE,135.47077922077918,CALCULABLE,原因は統計だけでは特定しない,244.12,124.14,119.98,282.42,150.12,132.3,38.30000000000001,25.980000000000004,12.320000000000007,38.300000000000004,25.979999999999997,12.320000000000007,12.320000000000004,-3.552713678800501e-15,PASS,PASS,17.0,17.0,13.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,119,非鉄金属製造業,19,1千万円以上 - 1億円未満,False,False,True,108,3,interest_expense,支払利息等,支払利息等の前年差による利益影響,-1,24.14,15.86,8.280000000000001,-8.280000000000001,REDUCES_PROFIT_CHANGE,-67.20779220779217,CALCULABLE,会計的な利益影響であり因果を示さない,244.12,124.14,119.98,282.42,150.12,132.3,38.30000000000001,25.980000000000004,12.320000000000007,38.300000000000004,25.979999999999997,12.320000000000007,12.320000000000004,-3.552713678800501e-15,PASS,PASS,8.0,-8.0,13.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,119,非鉄金属製造業,19,1千万円以上 - 1億円未満,False,False,True,108,4,other_non_operating_expense,その他の営業外費用,その他の営業外費用の前年差による利益影響,-1,14.02,16.62,-2.6000000000000014,2.6000000000000014,INCREASES_PROFIT_CHANGE,21.1038961038961,CALCULABLE,会計的な利益影響であり因果を示さない,244.12,124.14,119.98,282.42,150.12,132.3,38.30000000000001,25.980000000000004,12.320000000000007,38.300000000000004,25.979999999999997,12.320000000000007,12.320000000000004,-3.552713678800501e-15,PASS,PASS,-3.0,3.0,13.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,119,非鉄金属製造業,24,1億円以上 - 10億円未満,False,False,True,108,1,interest_and_dividend_income,受取利息等,受取利息等の前年差による利益影響,1,7.84,10.45,-2.6099999999999994,-2.6099999999999994,REDUCES_PROFIT_CHANGE,124.28571428570956,CALCULABLE,会計的な利益影響であり因果を示さない,577.34,380.13,197.21000000000004,534.28,339.17,195.10999999999996,-43.06000000000006,-40.95999999999998,-2.1000000000000796,-43.06,-40.96000000000001,-2.0999999999999943,-2.0999999999999943,8.526512829121202e-14,PASS,PASS,-3.0,-3.0,-2.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,119,非鉄金属製造業,24,1億円以上 - 10億円未満,False,False,True,108,2,other_non_operating_income,その他の営業外収益,その他の営業外収益の前年差による利益影響,1,156.54,90.35,66.19,66.19,INCREASES_PROFIT_CHANGE,-3151.9047619046423,CALCULABLE,原因は統計だけでは特定しない,577.34,380.13,197.21000000000004,534.28,339.17,195.10999999999996,-43.06000000000006,-40.95999999999998,-2.1000000000000796,-43.06,-40.96000000000001,-2.0999999999999943,-2.0999999999999943,8.526512829121202e-14,PASS,PASS,66.0,66.0,-2.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,119,非鉄金属製造業,24,1億円以上 - 10億円未満,False,False,True,108,3,interest_expense,支払利息等,支払利息等の前年差による利益影響,-1,24.68,20.18,4.5,-4.5,REDUCES_PROFIT_CHANGE,214.28571428570615,CALCULABLE,会計的な利益影響であり因果を示さない,577.34,380.13,197.21000000000004,534.28,339.17,195.10999999999996,-43.06000000000006,-40.95999999999998,-2.1000000000000796,-43.06,-40.96000000000001,-2.0999999999999943,-2.0999999999999943,8.526512829121202e-14,PASS,PASS,4.0,-4.0,-2.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,119,非鉄金属製造業,24,1億円以上 - 10億円未満,False,False,True,108,4,other_non_operating_expense,その他の営業外費用,その他の営業外費用の前年差による利益影響,-1,182.76,121.58,61.17999999999999,-61.17999999999999,REDUCES_PROFIT_CHANGE,2913.3333333332225,CALCULABLE,会計的な利益影響であり因果を示さない,577.34,380.13,197.21000000000004,534.28,339.17,195.10999999999996,-43.06000000000006,-40.95999999999998,-2.1000000000000796,-43.06,-40.96000000000001,-2.0999999999999943,-2.0999999999999943,8.526512829121202e-14,PASS,PASS,61.0,-61.0,-2.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,119,非鉄金属製造業,25,10億円以上,False,False,True,108,1,interest_and_dividend_income,受取利息等,受取利息等の前年差による利益影響,1,515.01,279.79,235.21999999999997,235.21999999999997,INCREASES_PROFIT_CHANGE,30.73405283926098,CALCULABLE,会計的な利益影響であり因果を示さない,1947.24,777.54,1169.7,2847.11,912.07,1935.04,899.8700000000001,134.5300000000001,765.34,899.8700000000001,134.53,765.3400000000001,765.34,0.0,PASS,PASS,235.0,235.0,765.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,119,非鉄金属製造業,25,10億円以上,False,False,True,108,2,other_non_operating_income,その他の営業外収益,その他の営業外収益の前年差による利益影響,1,918.7,442.77,475.93000000000006,475.93000000000006,INCREASES_PROFIT_CHANGE,62.1854339247916,CALCULABLE,原因は統計だけでは特定しない,1947.24,777.54,1169.7,2847.11,912.07,1935.04,899.8700000000001,134.5300000000001,765.34,899.8700000000001,134.53,765.3400000000001,765.34,0.0,PASS,PASS,476.0,476.0,765.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,119,非鉄金属製造業,25,10億円以上,False,False,True,108,3,interest_expense,支払利息等,支払利息等の前年差による利益影響,-1,168.0,153.92,14.080000000000013,-14.080000000000013,REDUCES_PROFIT_CHANGE,-1.839705229048529,CALCULABLE,会計的な利益影響であり因果を示さない,1947.24,777.54,1169.7,2847.11,912.07,1935.04,899.8700000000001,134.5300000000001,765.34,899.8700000000001,134.53,765.3400000000001,765.34,0.0,PASS,PASS,14.0,-14.0,765.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,119,非鉄金属製造業,25,10億円以上,False,False,True,108,4,other_non_operating_expense,その他の営業外費用,その他の営業外費用の前年差による利益影響,-1,365.84,434.11,-68.27000000000004,68.27000000000004,INCREASES_PROFIT_CHANGE,8.920218464995955,CALCULABLE,会計的な利益影響であり因果を示さない,1947.24,777.54,1169.7,2847.11,912.07,1935.04,899.8700000000001,134.5300000000001,765.34,899.8700000000001,134.53,765.3400000000001,765.34,0.0,PASS,PASS,-68.0,68.0,765.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,119,非鉄金属製造業,26,全規模,False,False,True,108,1,interest_and_dividend_income,受取利息等,受取利息等の前年差による利益影響,1,528.86,294.94,233.92000000000002,233.92000000000002,INCREASES_PROFIT_CHANGE,30.16143173964619,CALCULABLE,会計的な利益影響であり因果を示さない,2768.7,1281.81,1486.8899999999999,3663.81,1401.36,2262.45,895.1100000000001,119.54999999999995,775.5600000000002,895.1100000000001,119.55000000000004,775.5600000000001,775.5600000000001,-1.1368683772161603e-13,PASS,PASS,234.0,234.0,776.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,119,非鉄金属製造業,26,全規模,False,False,True,108,2,other_non_operating_income,その他の営業外収益,その他の営業外収益の前年差による利益影響,1,1145.69,586.88,558.8100000000001,558.8100000000001,INCREASES_PROFIT_CHANGE,72.05245242147609,CALCULABLE,原因は統計だけでは特定しない,2768.7,1281.81,1486.8899999999999,3663.81,1401.36,2262.45,895.1100000000001,119.54999999999995,775.5600000000002,895.1100000000001,119.55000000000004,775.5600000000001,775.5600000000001,-1.1368683772161603e-13,PASS,PASS,559.0,559.0,776.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,119,非鉄金属製造業,26,全規模,False,False,True,108,3,interest_expense,支払利息等,支払利息等の前年差による利益影響,-1,216.82,189.96,26.859999999999985,-26.859999999999985,REDUCES_PROFIT_CHANGE,-3.4633039352209987,CALCULABLE,会計的な利益影響であり因果を示さない,2768.7,1281.81,1486.8899999999999,3663.81,1401.36,2262.45,895.1100000000001,119.54999999999995,775.5600000000002,895.1100000000001,119.55000000000004,775.5600000000001,775.5600000000001,-1.1368683772161603e-13,PASS,PASS,27.0,-27.0,776.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,119,非鉄金属製造業,26,全規模,False,False,True,108,4,other_non_operating_expense,その他の営業外費用,その他の営業外費用の前年差による利益影響,-1,562.62,572.31,-9.68999999999994,9.68999999999994,INCREASES_PROFIT_CHANGE,1.2494197740987079,CALCULABLE,会計的な利益影響であり因果を示さない,2768.7,1281.81,1486.8899999999999,3663.81,1401.36,2262.45,895.1100000000001,119.54999999999995,775.5600000000002,895.1100000000001,119.55000000000004,775.5600000000001,775.5600000000001,-1.1368683772161603e-13,PASS,PASS,-10.0,10.0,776.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,120,金属製品製造業,19,1千万円以上 - 1億円未満,False,False,True,108,1,interest_and_dividend_income,受取利息等,受取利息等の前年差による利益影響,1,35.08,43.05,-7.969999999999999,-7.969999999999999,REDUCES_PROFIT_CHANGE,2.4155175026519182,CALCULABLE,会計的な利益影響であり因果を示さない,1794.51,1248.42,546.0899999999999,2182.55,1966.41,216.1400000000001,388.0400000000002,717.99,-329.9499999999998,388.04,717.99,-329.95,-329.95000000000005,-2.2737367544323206e-13,PASS,PASS,-8.0,-8.0,-330.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,120,金属製品製造業,19,1千万円以上 - 1億円未満,False,False,True,108,2,other_non_operating_income,その他の営業外収益,その他の営業外収益の前年差による利益影響,1,632.1,963.95,-331.85,-331.85,REDUCES_PROFIT_CHANGE,100.57584482497354,CALCULABLE,原因は統計だけでは特定しない,1794.51,1248.42,546.0899999999999,2182.55,1966.41,216.1400000000001,388.0400000000002,717.99,-329.9499999999998,388.04,717.99,-329.95,-329.95000000000005,-2.2737367544323206e-13,PASS,PASS,-332.0,-332.0,-330.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,120,金属製品製造業,19,1千万円以上 - 1億円未満,False,False,True,108,3,interest_expense,支払利息等,支払利息等の前年差による利益影響,-1,177.83,96.7,81.13000000000001,-81.13000000000001,REDUCES_PROFIT_CHANGE,24.58857402636765,CALCULABLE,会計的な利益影響であり因果を示さない,1794.51,1248.42,546.0899999999999,2182.55,1966.41,216.1400000000001,388.0400000000002,717.99,-329.9499999999998,388.04,717.99,-329.95,-329.95000000000005,-2.2737367544323206e-13,PASS,PASS,81.0,-81.0,-330.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
20261,2026年1 - 3 月,120,金属製品製造業,19,1千万円以上 - 1億円未満,False,False,True,108,4,other_non_operating_expense,その他の営業外費用,その他の営業外費用の前年差による利益影響,-1,101.31,192.31,-91.0,91.0,INCREASES_PROFIT_CHANGE,-27.579936353993045,CALCULABLE,会計的な利益影響であり因果を示さない,1794.51,1248.42,546.0899999999999,2182.55,1966.41,216.1400000000001,388.0400000000002,717.99,-329.9499999999998,388.04,717.99,-329.95,-329.95000000000005,-2.2737367544323206e-13,PASS,PASS,-91.0,91.0,-330.0,FORBIDDEN_WITHOUT_EXTERNAL_PRIMARY_EVIDENCE,継続標本のみを用い母集団推計を行うため、本系列に比べサンプルサイズが小さくなる。,営業利益及び経常利益については、標準誤差率の算出は行っていない。,継続標本PDFは利益水準とその符号を公表しないため、売上高と営業利益の増加率から得る利益率方向は代理指標である。
